Period 1996 - 2005 - Country - Unnamed: 0_level_2,Period 1996 - 2005 - Population  (thousands) - Unnamed: 1_level_2,Period 1996 - 2005 - Water footprint of consumption of agricultural products - Internal,Period 1996 - 2005 - Water footprint of consumption of agricultural products - Internal.1,Period 1996 - 2005 - Water footprint of consumption of agricultural products - Internal.2,Period 1996 - 2005 - Water footprint of consumption of agricultural products - External,Period 1996 - 2005 - Water footprint of consumption of agricultural products - External.1,Period 1996 - 2005 - Water footprint of consumption of agricultural products - External.2,Period 1996 - 2005 - Water footprint of consumption of industrial products - Internal,Period 1996 - 2005 - Water footprint of consumption of industrial products - Internal.1,Period 1996 - 2005 - Water footprint of consumption of industrial products - External,Period 1996 - 2005 - Water footprint of consumption of industrial products - External.1,Period 1996 - 2005 - Water footprint of domestic water consumption - Unnamed: 12_level_2,Period 1996 - 2005 - Water footprint of domestic water consumption - Unnamed: 13_level_2,Period 1996 - 2005 - Total water footprint of national consumption - Internal,Period 1996 - 2005 - Total water footprint of national consumption - Internal.1,Period 1996 - 2005 - Total water footprint of national consumption - Internal.2,Period 1996 - 2005 - Total water footprint of national consumption - External,Period 1996 - 2005 - Total water footprint of national consumption - External.1,Period 1996 - 2005 - Total water footprint of national consumption - External.2,Period 1996 - 2005 - Total water footprint of national consumption - Total,Period 1996 - 2005 - Total water footprint of national consumption - Total.1,Period 1996 - 2005 - Total water footprint of national consumption - Total.2,Period 1996 - 2005 - Total water footprint of national consumption - Total.3
New Caledonia,216.8,550.5511051954899,0.2167826252122469,35.80345984512646,1100.4118514028198,118.08672299579898,79.49473927400342,0,0,10.079531705900083,100.1019330325465,0,0,550.5511051954899,0.2167826252122469,35.80345984512646,1100.4118514028198,128.16625470169907,179.59667230654992,1650.9629565983096,128.3830373269113,215.4001321516764,1994.7461260768973
New Zealand,3905.5,477.34779710513476,62.075878042993786,23.017326320462256,719.9935226403001,49.07174233099811,35.28416261954687,2.146204466059521,8.101051615674365,9.307621067898724,102.54993321340595,26.117014466777626,73.75209494582195,477.34779710513476,90.33909697583093,104.87047288195858,719.9935226403001,58.379363398896835,137.8340958329528,1197.341319745435,148.71846037472778,242.7045687149114,1588.764348835074
Nicaragua,5125.0,682.5707940882554,26.227114308270448,16.03060864720863,104.64978027133044,19.413623325641158,12.247663850510655,0.23993478068933458,4.3597230104400015,0.7754371398811222,8.56139237462315,3.7073170731707323,33.36585365853659,682.5707940882554,30.17436616213051,53.756185316185224,104.64978027133044,20.18906046552228,20.809056225133805,787.2205743595858,50.363426627652785,74.56524154131904,912.1492425285576
Niger,11272.1,3351.942371894909,63.7129135738543,4.947405770234072,59.102731884589765,22.55639778846806,7.389333189948825,0.026014299061029856,0.4410725639009562,0.05057906047600437,0.5464651230997685,0.7984315256252162,7.185883730626946,3351.942371894909,64.53735939854054,12.574362064761978,59.102731884589765,22.606976848944065,7.935798313048593,3411.0451037794983,87.14433624748462,20.510160377810568,3518.6996004047937
Nigeria,126648.8,1147.3122286661192,10.858828546484096,5.519911049406737,43.87824337746448,11.519996971747032,7.433886322616022,0.10302086907481124,1.5598612960282592,0.07131207009052204,0.6986821565327385,1.334398746770597,12.009588720935373,1147.3122286661192,12.296248162329505,19.089361066370365,43.87824337746448,11.591309041837555,8.13256847914876,1191.1904720435837,23.88755720416706,27.221929545519128,1242.2999587932698
Norway,4501.6,344.7409027092679,1.9645926692650826,12.054803464016494,678.7874864974088,87.67356515036708,55.76577341932072,8.515942051722622,33.52475833688995,13.226287518231246,134.72221406494356,11.107161897991823,40.747374493531574,344.7409027092679,21.58769661897953,86.32693629443801,678.7874864974088,100.89985266859833,190.48798748426427,1023.5283892066767,122.48754928757788,276.8149237787023,1422.830862272957
Occ. Palestinian Terr.,3221.2000000000003,788.8193711773624,114.02304292058845,0,30.132994376844476,6.597513668006111,39.67270400324961,1.0578058398709063,20.09696799235617,0.06099208581879934,0.8073255072648406,5.336520551347324,48.02868496212593,788.8193711773624,120.41736931180668,68.1256529544821,30.132994376844476,6.658505753824911,40.480029510514456,818.952365554207,127.0758750656316,108.60568246499658,1054.6339230848353
Pakistan,149801.8,535.5203667372499,403.5962056160155,136.71871795256098,191.71108919007776,15.038147876549077,8.14533412792763,0.8468216064331676,15.907771453425088,0.1433341179901371,1.8293538225398696,2.182884317811936,19.64595886030742,535.5203667372499,406.6259115402606,172.2724482662935,191.71108919007776,15.181481994539215,9.9746879504675,727.2314559273277,421.8073935347998,182.24713621676096,1331.2859856788884
Panama,2979.1,747.2140319991579,18.249937576036597,53.29976617289945,311.5087811732942,32.05572348360531,44.11371141252208,0.4616941538183657,3.657951038115816,2.5449199836204155,26.597984431437045,18.461951596119636,105.52659048633289,747.2140319991579,37.173583325974604,162.48430769734816,311.5087811732942,34.60064346722572,70.71169584395912,1058.722813172452,71.77422679320033,233.19600354130728,1363.6930435069598
Paraguay,5406.5,1789.0734469300198,39.66543586278564,45.92404562695481,26.101033572996013,11.002667516525394,4.362087350333035,0.33872073759628724,5.436324409218332,1.1947537885806703,13.895728027440555,1.8496254508462038,15.282406939340367,1789.0734469300198,41.85378205122814,66.64277697551351,26.101033572996013,12.197421305106065,18.25781537777359,1815.1744805030157,54.0512033563342,84.9005923532871,1954.1262762126369
Peru,26157.7,502.4068796688345,126.13689079390845,55.754757541042,307.7631377217071,15.444356630361247,21.708023235565022,2.846372602415052,13.8553752032139,0.6809105723896423,7.460342076586572,6.422583025265983,27.544564233292114,502.4068796688345,135.4058464215895,97.154696977548,307.7631377217071,16.12526720275089,29.168365312151593,810.1700173905416,151.53111362434038,126.3230622896996,1088.0241933045816
Philippines,78472.9,994.3848299748066,42.77049095584729,47.44244491668557,132.95965976470305,25.743881341227464,21.719809394870303,1.6931503549440352,30.657944557717926,0.44177486746894534,5.339402789571989,7.452254217698084,67.07028795928277,994.3848299748066,51.915895528489415,145.17067743368628,132.95965976470305,26.185656208696408,27.05921218444229,1127.3444897395098,78.10155173718582,172.22988961812857,1377.6759310948241
Poland,38408.0,777.9751096022122,1.7008324275083855,151.78924942733522,232.6292196714327,36.22954137354288,23.603772195563536,11.416668434268605,80.20885039018086,3.99472851857418,50.017434440968614,5.467610914392836,30.40305449593249,777.9751096022122,18.58511177616982,262.40115431344856,232.6292196714327,40.224269892117064,73.62120663653215,1010.6043292736449,58.80938166828688,336.02236094998074,1405.4360718919127
Portugal,10278.4,696.3091015130167,147.22822872717708,61.04485453613064,1157.8919141985482,196.90423243150252,95.57083301704458,4.15710631680619,25.728155355279245,4.404798528706913,46.36349341338533,10.507471980074722,59.36501672636782,696.3091015130167,161.892807024058,146.13802661777774,1157.8919141985482,201.30903096020944,141.9343264304299,1854.2010157115649,363.2018379842674,288.0723530482076,2505.47520674404
Romania,22089.300000000003,1183.2412976446067,23.987884129349474,58.6313328942942,161.5204887201628,34.867694954602044,17.517796278751156,7.727619590620236,99.83154659059632,2.4781771806684136,32.81413829382034,7.650763039118487,58.528558570782316,1183.2412976446067,39.3662667590882,216.99143805567286,161.5204887201628,37.345872135270454,50.3319345725715,1344.7617863647695,76.71213889435866,267.3233726282444,1688.7972978873727
Russian Federation,146082.30000000002,1374.758125522593,43.127452861034484,49.6823408281903,174.12897419694272,38.675594280228886,10.462546460360704,3.5617435244315057,59.43628224882423,0.41932672997121617,5.649147996502841,9.172911434171011,82.5562029075391,1374.758125522593,55.862107819637004,191.67482598455362,174.12897419694272,39.0949210102001,16.111694456863546,1548.8870997195356,94.9570288298371,207.7865204414172,1851.63064899079
Rwanda,7735.9,775.1810122301608,2.4526979234182087,0.5188455746475633,24.446248941798316,5.340440325609629,6.105723631363016,0.06874982734322159,1.2884502681093175,0.06460888214579197,0.866087205602022,0.4653627890743159,4.188265101668843,775.1810122301608,2.986810539835746,5.995560944425723,24.446248941798316,5.405049207755421,6.971810836965038,799.627261171959,8.391859747591168,12.967371781390762,820.986492700941
Saint Kitts and Nevis,46.4,593.3912221552282,0.1633231371258286,1.1757235355302278,706.7173980827243,116.65959909648342,86.37954632549635,0,0,11.239957271368239,115.89507957014743,0,0,593.3912221552282,0.1633231371258286,1.1757235355302278,706.7173980827243,127.89955636785166,202.2746258956438,1300.1086202379527,128.0628795049775,203.450349431174,1631.6218491741042
Saint Lucia,157.5,56.385403923417876,0.0923674134885315,0,1145.2345137546167,110.67940957865028,122.84066147701556,0,0,4.449365514328492,40.0827630546385,7.936507936507938,71.42857142857143,56.385403923417876,8.02887534999647,71.42857142857143,1145.2345137546167,115.12877509297877,162.92342453165406,1201.6199176780347,123.15765044297524,234.35199596022548,1559.1295640812352
Saint Vincent/Grenadines,108.2,878.8245861924447,0,0,594.4777791907082,94.05010980441033,92.45107301684584,0,0,2.844774895782209,26.67486707944917,0,0,878.8245861924447,0,0,594.4777791907082,96.89488470019253,119.12594009629501,1473.3023653831528,96.89488470019253,119.12594009629501,1689.3231901796403
Samoa,176.1,1811.3751435317906,0,0.4988100883354919,168.33507349830558,63.15006852142186,24.851175618981006,0,0,1.1512597471506678,13.073138681319655,0,0,1811.3751435317906,0,0.4988100883354919,168.33507349830558,64.30132826857252,37.924314300300665,1979.7102170300964,64.30132826857252,38.42312438863615,2082.434669687305
Sao Tome and Principe,141.50000000000003,1459.9497704715614,0.7461560201614229,0,155.83719293947215,59.02922757798796,48.04793363058989,0,0,0.4270256337724883,3.9391084720824705,0,0,1459.9497704715614,0.7461560201614229,0,155.83719293947215,59.456253211760455,51.987042102672355,1615.7869634110334,60.20240923192188,51.987042102672355,1727.9764147456276
Saudi Arabia,21114.2,126.33607457251895,332.4478370705873,52.83937981883954,1004.898783707611,101.82089022279737,89.6617497646615,0.8371803139578322,14.303616256064226,2.2798882551908504,22.996876050320157,10.087997650870031,90.79197885783027,126.33607457251895,343.37301503541516,157.93497493273404,1004.898783707611,104.10077847798823,112.65862581498166,1131.2348582801299,447.47379351340345,270.5936007477157,1849.3022525412491
Senegal,10055.0,757.8783380188518,31.96787906555089,4.919531870151878,264.74220562087334,53.503774625913294,19.893886350257446,0.25000254043894904,3.5864934955598415,0.43483273816921836,4.9842960182515625,0.9746394828443561,7.949203725605639,757.8783380188518,33.19252108883419,16.45522909131736,264.74220562087334,53.93860736408252,24.87818236850901,1022.620543639725,87.13112845291671,41.333411459826365,1151.085083552468
Serbia and Montenegro,10729.5,1224.5199658823228,10.815275822967081,98.38354108970309,107.5407036134208,25.678791200872375,10.684759446300694,40.369961550746474,764.255380630533,2.215075586950234,32.575095025388016,7.269677058576822,65.42709352719139,1224.5199658823228,58.45491443229037,928.0660152474275,107.5407036134208,27.89386678782261,43.259854471688705,1332.0606694957437,86.34878122011298,971.3258697191161,2389.735320434973
Seychelles,80.6,657.6719420906779,38.957937434183755,0.1719419708704459,1010.453814509551,146.7622574127474,91.10041993880822,1.9653315645023242,37.07641021131583,8.3004733883416,99.90432207144043,9.925558312655088,89.3300248138958,657.6719420906779,50.848827311341175,126.5783769960821,1010.453814509551,155.062730801089,191.00474201024866,1668.125756600229,205.91155811243019,317.5831190063307,2191.6204337189897
Sierra Leone,4408.0,1132.195955363304,10.96776264772562,0,248.46326148273226,22.785845154057228,15.434932140801443,0.08221181439506439,1.4623341336761555,0.1291782943039384,1.5053812784774154,0.4537205081669691,4.083484573502722,1132.195955363304,11.503694970287652,5.545818707178878,248.46326148273226,22.91502344836117,16.94031341927886,1380.6592168460363,34.41871841864882,22.486132126457736,1437.5640673911428
Slovakia,5377.2,704.2325242252931,11.013991097390813,75.65804822171108,310.04163517003275,44.418823115954325,32.83085116577348,2.8082397788277964,16.989234466869977,7.2213590491332456,73.55632033793172,7.961857472290411,48.67247738315104,704.2325242252931,21.78408834850902,141.3197600717321,310.04163517003275,51.640182165087566,106.38717150370522,1014.2741593953259,73.42427051359658,247.7069315754373,1335.4053614843597
Slovenia,1986.5,373.84461586330036,0.5340361506081943,205.16650461206626,971.7835677505553,65.78879979207485,93.58988846554908,9.364472599665339,79.08416623220405,11.458434926371096,124.15154750221392,10.099421092373522,67.50309688560381,373.84461586330036,19.997929842647057,351.75376772987414,971.7835677505553,77.24723471844595,217.741435967763,1345.6281836138558,97.24516456109299,569.4952036976372,2012.3685518725858
Solomon Islands,421.9,530.1731822582908,0,0,138.76838194485404,21.54587608447604,26.03619950226774,0,0,0.41928894803372935,5.7707540569764815,0,0,530.1731822582908,0,0,138.76838194485404,21.965165032509766,31.80695355924422,668.9415642031449,21.965165032509766,31.80695355924422,722.7136827948989
South Africa,45183.8,786.8223123454542,76.71004081683832,49.868351647186365,240.5095517233041,10.7085102037599,12.530898107978697,0.4991534467787002,4.053483855353737,1.068499357851473,11.572836493347676,8.640264873693669,52.4158322701621,786.8223123454542,85.84945913731067,106.33766777270219,240.5095517233041,11.777009561611374,24.103734601326373,1027.3318640687583,97.62646869892204,130.44140237402857,1255.3997351417088
Spain,40840.6,1004.8564567649081,214.4835481240793,142.1518792083195,797.2814191541293,79.2712792811021,68.12274102679325,6.022491927750339,0,9.655754675607186,102.70571280155863,11.728525046155053,24.997502024947735,1004.8564567649081,232.23456509798467,167.14938123326726,797.2814191541293,88.92703395670928,170.82845382835188,1802.1378759190372,321.16159905469397,337.9778350616191,2461.2773100353506
Sri Lanka,18883.5,771.5450613691679,105.57968434354817,54.892938214251146,207.73310188714555,53.817304791168056,26.701872512236513,0.5302231404137748,9.166614730863035,0.6494069208762036,9.181882016680282,1.588688537612201,14.298196838509808,771.5450613691679,107.69859602157413,78.35774978362399,207.73310188714555,54.46671171204426,35.88375452891679,979.2781632563135,162.1653077336184,114.24150431254078,1255.6849753024728
Sudan,35224.90000000001,1428.109277780795,196.2810819422899,10.172227316150598,56.37556870309552,4.6161215503426645,4.400093963752023,0.2735217518554944,4.978719311571272,0.16572977213365592,2.251394163471909,2.8105118822196795,25.294606939977115,1428.109277780795,199.36511557636504,40.44555356769899,56.37556870309552,4.781851322476321,6.6514881272239315,1484.4848464838908,204.14696689884136,47.097041694922915,1735.728855077655
Suriname,470.8,749.0988814986708,114.74371110331083,79.10511623030222,260.2804351975599,17.039569204638198,27.789461100877322,1.016042103970659,18.91007371578991,1.4410842041941794,13.774414570074876,6.37213254035684,57.34919286321155,749.0988814986708,122.13188574763834,155.36438280930366,260.2804351975599,18.480653408832378,41.56387567095219,1009.3793166962307,140.61253915647072,196.9282584802559,1346.9201143329574
Swaziland,1073.1,491.35568608761645,46.38288306378235,0,655.6636390379366,145.9744762678145,21.511780410803052,0.46225399226992747,8.551604137788653,0.40627186557219913,4.8431512774399295,2.236511042773274,20.128599384959465,491.35568608761645,49.08164809882555,28.68020352274812,655.6636390379366,146.3807481333867,26.35493168824298,1147.019325125553,195.46239623221226,55.0351352109911,1397.5168565687563
Sweden,8911.5,535.4839259639441,1.5455792046324768,85.7379565868319,502.65504474072196,50.93331274985965,53.54531379405836,4.382236766071881,13.296395867717495,10.955199541538073,126.58830089352072,12.231386410817484,30.479857293912506,535.4839259639441,18.159202381521844,129.5142097484619,502.65504474072196,61.88851229139773,180.1336146875791,1038.138970704666,80.04771467291958,309.647824436041,1427.8345098136265
Switzerland,7232.5,183.62678018380987,0.09081284070828397,45.182683362118524,851.3851046926953,78.76742858252176,82.57471608728412,6.885361696630674,4.4336839791300084,20.075691342953036,224.55666416490547,8.572416176978916,22.265273730684065,183.62678018380987,15.548590714317871,71.88164107193259,851.3851046926953,98.84311992547478,307.13138025218956,1035.0118848765053,114.39171063979266,379.0130213241222,1528.41661684042
Syria,16859.5,1187.6439001908666,338.8608502217339,148.67721239539244,270.8329689760269,38.08677041783402,17.37773358954591,1.0322907111741997,15.508587335878117,0.6044742492958848,7.941857284693315,8.458139327975324,72.17619584569144,1187.6439001908666,348.3512802608835,236.361995576962,270.8329689760269,38.6912446671299,25.31959087423923,1458.4768691668933,387.0425249280134,261.6815864512012,2107.200980546108
Tajikistan,6201.4,647.7632892158834,447.68018699956264,47.80889366139604,1069.0833372717152,14.840930192239815,9.179809639961768,3.8490863383441476,65.99374417257708,0.584578008188179,9.393011064966327,7.095172057922406,63.85654852130165,647.7632892158834,458.62444539582924,177.65918635527478,1069.0833372717152,15.425508200427995,18.572820704928095,1716.8466264875985,474.0499535962572,196.23200706020285,2387.1285871440587
Tanzania,34719.2,913.411821392499,23.015430591660234,4.25117635529397,52.897318136309906,9.910582864175767,5.038203928423408,0.03399811916761429,0.6362555362957425,0.12437699939843357,1.6761586733154292,1.5178921173298925,13.661029055969033,913.411821392499,24.567320828157744,18.54846094755875,52.897318136309906,10.034959863574201,6.714362601738837,966.3091395288088,34.60228069173195,25.262823549297583,1026.1742437698383
Thailand,62968.7,939.0288903120895,134.5331661973568,64.32243467700494,148.75969331703757,23.45609196879287,10.85986981692559,1.206587336981178,20.26220173169678,1.6752901356667211,19.820477775274078,4.34978012885767,39.14802115971904,939.0288903120895,140.08953366319565,123.73265756842076,148.75969331703757,25.13138210445959,30.680347592199666,1087.788583629127,165.2209157676552,154.41300516062043,1407.4225045574028
Togo,5303.9,845.5795650087714,1.147929470010384,5.145114184473603,94.46779989103614,14.972339040651173,8.934148069355187,0.02610867808401295,0.44139303198021995,0.21147799467439418,2.3958528250182445,1.6780105205603426,15.102094685043085,845.5795650087714,2.8520486686547395,20.688601901496906,94.46779989103614,15.183817035325568,11.330000894373432,940.0473648998075,18.035865703980306,32.01860279587034,990.1018333996582
Trinidad and Tobago,1296.6,83.43055152300057,0.05903754787628221,0.41951313466155327,1224.9142024823698,89.04820924302399,108.53534756553968,1.3058510463302857,16.89078669573378,3.3593611334355624,30.124948934547106,16.196205460434985,141.72595639198178,83.43055152300057,17.56109405464155,159.03625622237712,1224.9142024823698,92.40757037645956,138.6602965000868,1308.3447540053703,109.9686644311011,297.6965527224639,1716.0099711589353
Tunisia,9482.7,1299.7076179150154,126.70947003322809,42.2664194965121,504.68164754046046,135.50804806774235,57.82238744599559,0.34935936503316906,3.1811496728716824,1.7951660361787107,17.917749126600484,3.8491147036181674,23.22076319801629,1299.7076179150154,130.90794410187942,68.66833236740007,504.68164754046046,137.30321410392105,75.74013657259607,1804.3892654554757,268.2111582058005,144.40846893999614,2217.0088926012722
Turkey,66848.5,933.8436776477699,167.86099894431518,103.27302222065398,216.02779976223553,71.15696293185427,17.43184543023538,2.3944289819466604,24.62852086008329,3.03091206180992,39.52151456786105,8.317314524634059,54.4019997354267,933.8436776477699,178.5727424508959,182.30354281616397,216.02779976223553,74.1878749936642,56.953359998096424,1149.8714774100054,252.76061744456007,239.2569028142604,1641.8889976688258
Turkmenistan,4544.7,1239.1933046922368,719.3179380847963,0.14775700955906582,185.1783784545931,9.388764400699817,11.627671538867462,0.7888744902240049,7.399445606017442,0.879577170906042,7.278486017752657,9.241534094659714,83.17380685193743,1239.1933046922368,729.34834666968,90.72100946751394,185.1783784545931,10.268341571605859,18.90615755662012,1424.3716831468298,739.6166882412859,109.62716702413405,2273.61553841225
Uganda,24961.900000000005,1019.1718651529495,0.4305628415723752,1.1375080328336005,35.93793274572437,9.835281951086957,3.440059612346019,0.09828253851572549,1.8611210431342418,0.11961593829672496,1.7658473660436338,0.5207936895829244,4.687143206246319,1019.1718651529495,1.049639069671025,7.685772282214161,35.93793274572437,9.954897889383682,5.2059069783896526,1055.1097978986738,11.004536959054708,12.891679260603816,1079.0060141183324
UK,59334.4,243.52725446767963,0.9437516691164931,53.258158974346756,672.0130504863075,71.86466693921088,60.9655538294311,4.1387165117045015,1.9718063822905332,12.227131878558938,129.56084792431437,3.4887013267177216,4.091501771139545,243.52725446767963,8.571169507538716,59.321467127776835,672.0130504863075,84.09179881776981,190.52640175374546,915.5403049539872,92.66296832530853,249.84786888152232,1258.051142160818
Ukraine,48737.6,1117.6285163937805,28.15545605728956,62.00879903891386,55.93145326647347,7.697440890593129,4.408967802591227,8.755600590995714,159.656377010148,2.0388609680409546,34.80092630939173,9.35622599389383,84.20603394504448,1117.6285163937805,46.26728264217911,305.8712099941063,55.93145326647347,9.736301858634084,39.209894111982955,1173.559969660254,56.00358450081318,345.0811041060893,1574.6446582671563
United Arab Emirates,3329.8,412.74428334784466,140.09765441864414,12.274368535494045,1508.4886371044947,386.1855943037581,185.3370016760563,0.6279850451638789,9.656793375918593,25.114943606631932,270.1895891274787,18.5296414199051,166.76677277914592,412.74428334784466,159.25528088371314,188.69793469055855,1508.4886371044947,411.30053791039,455.52659080353504,1921.2329204523394,570.5558187941032,644.2245254940937,3136.013264740536
Uruguay,3307.1000000000004,1567.4431883476766,53.407039954883395,39.1386235629244,388.73981637420184,3.9560622381917026,11.937996836974888,0.5239413438482908,9.675637172492422,2.5440692946378225,31.02706978687361,2.4190378277040305,21.77134044933628,1567.4431883476766,56.35001912643572,70.5856011847531,388.73981637420184,6.500131532829525,42.96506662384849,1956.1830047218784,62.850150659265246,113.5506678086016,2132.583823189745
USA,288958.2,1600.3853858330717,136.51548045338345,223.45341988116402,367.9379815857046,37.513895971472266,31.70121217508558,30.855306701016335,164.6731402523326,11.340295276839381,126.9955544436918,22.646874184570642,88.44670537509514,1600.3853858330717,190.0176613389704,476.57326550859176,367.9379815857046,48.85419124831165,158.6967666187774,1968.3233674187763,238.87185258728206,635.2700321273692,2842.4652521334274
Uzbekistan,24895.6,509.9309568998501,346.66005006629854,0.010657578803723812,255.5673319924029,3.0832634033706237,5.836047836453197,1.9072206734121588,35.50199745062432,0.48402848617920924,8.057011755301758,11.126464114140653,100.13817702726585,509.9309568998501,359.6937348538514,135.6508320566939,255.5673319924029,3.567291889549833,13.893059591754955,765.498288892253,363.26102674340126,149.54389164844886,1278.303207284103
Vanuatu,193.80000000000004,1264.0111540001294,0,0,45.53147529604734,73.92235077589588,33.45909193216804,0,0,1.0745945916504271,13.171032000868081,0,0,1264.0111540001294,0,0,45.53147529604734,74.99694536754632,46.63012393303613,1309.5426292961768,74.99694536754632,46.63012393303613,1431.1696985967592
Venezuela,24640.2,874.6116316778171,48.46018535043777,33.16961536495605,526.9752752089981,22.20665551361679,28.675860828106483,0.6534807345519573,12.156205068574547,0.8698670253739483,7.891547975836677,15.462536830058198,139.16283147052377,874.6116316778171,64.57620291504793,184.48865190405436,526.9752752089981,23.076522538990737,36.56740880394316,1401.586906886815,87.65272545403867,221.05606070799755,1710.2956930488515
Viet Nam,79188.2,637.6575619639439,67.95919623100401,94.19283973879882,52.35972913459273,6.408915433835922,4.225342933553489,6.05738224386295,113.83647734510559,0.3799715914604792,5.424117744369186,6.995991827065144,62.963926443586296,637.6575619639439,81.0125703019321,270.99324352749073,52.35972913459273,6.7888870252964,9.649460677922676,690.0172910985367,87.80145732722849,280.6427042054134,1058.4614526311786
Yemen,18502.1,71.38271535597528,126.23141344820992,5.088581346272638,551.2473415131373,90.22610017795286,38.36268985699924,0.11033739497047233,1.8477691706219739,0.16960437292520783,2.0411405839454977,1.470103393668827,13.114441560660483,71.38271535597528,127.81185423684921,20.050792077555094,551.2473415131373,90.39570455087807,40.40383044094474,622.6300568691125,218.20755878772727,60.454622518499825,901.2922381753397
Zambia,10573.6,753.9892814067597,27.817774602258805,15.978911808273846,76.2055387900669,7.907556170789713,4.91986924639011,0.2854130170849076,5.0719028618480975,0.12804284707111094,1.536017367349065,2.742679881970189,24.684118937731707,753.9892814067597,30.8458675013139,45.734933607853655,76.2055387900669,8.035599017860823,6.4558866137391755,830.1948201968266,38.88146651917473,52.19082022159283,921.2671069375942
Zimbabwe,12357.4,958.6587341628893,57.71413452137922,34.505241468160996,81.08155632567073,6.6120090153615125,5.548724942370009,0.816425237855952,15.26882432274235,0.19944081112836867,2.16181271244547,4.766374803761309,42.89737323385178,958.6587341628893,63.29693456299648,92.67143902475513,81.08155632567073,6.811449826489881,7.710537654815479,1039.74029048856,70.10838438948636,100.38197667957061,1210.2306515576172
World,6154564.200000001,796.5838384021387,107.10920337367398,90.33210791525094,218.84744970866285,33.236694493242226,21.36732206196331,3.83697439598836,34.32872127101481,2.26156268645852,24.60891893439797,6.827924794415175,45.82050735871603,796.5838384021387,117.77410256407751,170.4813365449818,218.84744970866285,35.49825717970075,45.97624099636128,1015.4312881108016,153.27235974377825,216.45757754134306,1385.1612253959229
